,year,iso_o,iso_d,contig,comlang_off,distw,pop_o,gdp_o,gdpcap_o,iso2_o,pop_d,gdp_d,gdpcap_d,iso2_d,heg_d,conflict,indepdate,heg_o,col_to,col_fr,col_hist,col_cur,sever,sib_conflict,gatt_o,gatt_d,rta,comleg,comcur,acp_to_eu,gsp,eu_to_acp,gsp_rec,flow,validmirror,family
395002,1961,GBR,ALB,0,0,2040.18682593832,52.807,76636.34,1451.2535,GB,1.661156,387.35,233.18098,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.11000000000000001,0,
395003,1962,GBR,ALB,0,0,2040.18682593832,53.292,80540.97,1511.3145,GB,1.712562,319.01,186.27647,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.11000000000000001,0,
395004,1963,GBR,ALB,0,0,2040.18682593832,53.625,85379.13,1592.1516,GB,1.764592,324.24,183.74785,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.55,0,
395005,1964,GBR,ALB,0,0,2040.18682593832,53.991,93316.95,1728.3798,GB,1.817097,399.11,219.64154,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.44000000000000006,0,
395006,1965,GBR,ALB,0,0,2040.18682593832,54.35,100519.69,1849.4883,GB,1.869942,479.3,256.3181,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.33,0,
395007,1966,GBR,ALB,0,0,2040.18682593832,54.643,107009.72,1958.3427,GB,1.922993,562.76,292.64798,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.11000000000000001,0,
395008,1967,GBR,ALB,0,0,2040.18682593832,54.959,111101.28,2021.5303,GB,1.97614,650.46,329.15686,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1.1,0,
395009,1968,GBR,ALB,0,0,2040.18682593832,55.214,104623.54,1894.8734,GB,2.029314,743.01,366.13852,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.22000000000000003,0,
395010,1969,GBR,ALB,0,0,2040.18682593832,55.461,112591.64,2030.1049,GB,2.082474,840.39,403.55368,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.33,0,
395011,1970,GBR,ALB,0,0,2040.18682593832,55.632,123626.11,2222.2122,GB,2.135599,958.22,448.68912,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.44000000000000006,0,
395012,1971,GBR,ALB,0,0,2040.18682593832,55.928,139810.17,2499.8242,GB,2.18865,1048.98,479.28177,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.33,0,
395013,1973,GBR,ALB,0,0,2040.18682593832,56.223,181217.55,3223.1924,GB,2.294577,1284.67,559.8723,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.11000000000000001,0,
395014,1974,GBR,ALB,0,0,2040.18682593832,56.236,195729.31,3480.4985,GB,2.347607,1348.14,574.2614,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,2.09,0,
395015,1975,GBR,ALB,0,0,2040.18682593832,56.226,234011.06,4161.972,GB,2.4008,1399.82,583.06396,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1.6500000000000001,0,
395016,1976,GBR,ALB,0,0,2040.18682593832,56.216,224792.44,3998.727,GB,2.454254,1452.33,591.76025,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.22000000000000003,0,
395017,1977,GBR,ALB,0,0,2040.18682593832,56.19,253835.69,4517.453,GB,2.508025,1698.88,677.3776,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.44000000000000006,0,
395018,1978,GBR,ALB,0,0,2040.18682593832,56.178,321769.9,5727.685,GB,2.562121,1924.07,750.96765,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,0.33,0,
395019,1979,GBR,ALB,0,0,2040.18682593832,56.242,417941.56,7431.129,GB,2.616529,2209.18,844.317,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,1.6500000000000001,0,
395020,1980,GBR,ALB,0,0,2040.18682593832,56.33,536125.94,9517.592,GB,2.6713,1635.57,612.2749,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,3.74,0,
395021,1981,GBR,ALB,0,0,2040.18682593832,56.352,508430.44,9022.402,GB,2.725008,1873.31,687.45123,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,6.16,1,
395022,1982,GBR,ALB,0,0,2040.18682593832,56.318,484084.56,8595.557,GB,2.777524,1928.2,694.2154,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,8.47,1,
395023,1983,GBR,ALB,0,0,2040.18682593832,56.377,458949.53,8140.723,GB,2.831575,1949.18,688.3731,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.95,1,
395024,1984,GBR,ALB,0,0,2040.18682593832,56.506,431516.34,7636.6465,GB,2.890912,1924.2424,665.6178,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.040000000000001,1,
395025,1985,GBR,ALB,0,0,2040.18682593832,56.685,455533.88,8036.233,GB,2.957393,1965.3845,664.5666,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,7.370000000000001,1,
395026,1986,GBR,ALB,0,0,2040.18682593832,56.852,558951.9,9831.701,GB,3.033618,2173.75,716.55365,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.73,1,
395027,1987,GBR,ALB,0,0,2040.18682593832,57.009,685783.6,12029.393,GB,3.116542,2156.625,691.9929,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,4.620000000000001,1,
395028,1988,GBR,ALB,0,0,2040.18682593832,57.158,833130.5,14575.921,GB,3.195601,2126.0,665.28955,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,2.31,1,
395029,1989,GBR,ALB,0,0,2040.18682593832,57.358,841243.44,14666.54,GB,3.25648,2335.125,717.07025,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,3.5222440000000006,1,
395030,1990,GBR,ALB,0,0,2040.18682593832,57.561,989524.1,17190.877,GB,3.289481,2101.625,638.8926,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,9.75941,1,
395031,1991,GBR,ALB,0,0,2040.18682593832,57.74252,1033509.75,17898.592,GB,3.290484,1139.1667,346.20038,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,6.121214,1,
395032,1992,GBR,ALB,0,0,2040.18682593832,57.902348,1071537.4,18505.94,GB,3.264073,709.4525,217.35193,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,5.283553,1,
395033,1993,GBR,ALB,0,0,2040.18682593832,58.040306,962344.06,16580.617,GB,3.220063,1228.071,381.38107,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,13.337610000000002,1,
395034,1994,GBR,ALB,0,0,2040.18682593832,58.156235,1041385.06,17906.68,GB,3.172808,1985.6731,625.84094,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,9.320476000000001,1,
395035,1995,GBR,ALB,0,0,2040.18682593832,58.25,1133632.6,19461.504,GB,3.133065,2424.499,773.8425,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,13.116950000000001,1,
395036,1996,GBR,ALB,0,0,2040.18682593832,58.354427,1191202.8,20413.236,GB,3.103716,3013.2178,970.842,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,25.613280000000003,1,
395037,1997,GBR,ALB,0,0,2040.18682593832,58.469578,1327113.6,22697.506,GB,3.08267,2196.2234,712.44196,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,16.77665,1,
395038,1998,GBR,ALB,0,0,2040.18682593832,58.59551,1425173.9,24322.238,GB,3.069704,2727.7456,888.6022,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,13.08703,1,
395039,1999,GBR,ALB,0,0,2040.18682593832,58.732292,1464873.0,24941.525,GB,3.063183,3434.4026,1121.1875,AL,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,21.33274,1,
395040,2000,GBR,ALB,0,0,2040.18682593832,59.74298,1442844.6,24150.865,GB,3.061775,3686.6494,1204.089,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,11.647240000000002,1,
395041,2001,GBR,ALB,0,0,2040.18682593832,59.50025,1434803.5,24114.242,GB,3.066367,4091.0205,1334.1588,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,46.9959,1,
395042,2002,GBR,ALB,0,0,2040.18682593832,59.30188,1571426.8,26498.768,GB,3.077664,4456.4707,1448.0044,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,46.0722,1,
395043,2003,GBR,ALB,0,0,2040.18682593832,59.581882,1805582.1,30304.215,GB,3.0937,5617.3354,1815.7338,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,44.8079,1,
395044,2004,GBR,ALB,0,0,2040.18682593832,59.8343,2132078.0,35633.04,GB,3.11172,7380.2207,2371.7495,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,23.011010000000002,1,
395045,2005,GBR,ALB,0,0,2040.18682593832,60.2265,2201591.2,36555.19,GB,3.129678,8380.314,2677.6921,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,29.266930000000002,1,
395046,2006,GBR,ALB,0,0,2040.18682593832,60.360798,2345014.8,38849.96,GB,3.1375031,9136.082,2911.8958,AL,0,,,0,0,0,0,0,,,1,1,0,0,0,0,0,0,0,34.6386,1,
395047,1948,GBR,ANT,0,0,7319.9053288776395,50.014,,,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,11.330000000000002,1,
395048,1949,GBR,ANT,0,0,7319.9053288776395,50.312,46494.0,924.1135,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,10.12,0,
395049,1950,GBR,ANT,0,0,7319.9053288776395,50.127,37339.0,744.888,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,11.0,0,
395050,1951,GBR,ANT,0,0,7319.9053288776395,50.29,41485.0,824.91547,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,12.540000000000001,1,
395051,1952,GBR,ANT,0,0,7319.9053288776395,50.43,44553.0,883.4622,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,18.37,1,
395052,1953,GBR,ANT,0,0,7319.9053288776395,50.593,48118.0,951.0802,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,16.17,1,
395053,1954,GBR,ANT,0,0,7319.9053288776395,50.765,50758.0,999.8621,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,31.130000000000003,1,
395054,1955,GBR,ANT,0,0,7319.9053288776395,50.946,54078.0,1061.4769,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,39.050000000000004,1,
395055,1956,GBR,ANT,0,0,7319.9053288776395,51.184,58575.0,1144.4006,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,44.77000000000001,1,
395056,1957,GBR,ANT,0,0,7319.9053288776395,51.43,61955.0,1204.6471,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,47.85,1,
395057,1958,GBR,ANT,0,0,7319.9053288776395,51.652,65000.0,1258.4218,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,49.50000000000001,1,
395058,1959,GBR,ANT,0,0,7319.9053288776395,51.956,68287.0,1314.3236,GB,,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,31.57,1,
395059,1960,GBR,ANT,0,0,7319.9053288776395,52.373,72273.336,1379.9731,GB,0.134586,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,23.32,1,
395060,1961,GBR,ANT,0,0,7319.9053288776395,52.807,76636.34,1451.2535,GB,0.136919,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,16.060000000000002,1,
395061,1962,GBR,ANT,0,0,7319.9053288776395,53.292,80540.97,1511.3145,GB,0.139201,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,21.01,1,
395062,1963,GBR,ANT,0,0,7319.9053288776395,53.625,85379.13,1592.1516,GB,0.141484,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,17.930000000000003,1,
395063,1964,GBR,ANT,0,0,7319.9053288776395,53.991,93316.95,1728.3798,GB,0.14384,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,14.41,1,
395064,1965,GBR,ANT,0,0,7319.9053288776395,54.35,100519.69,1849.4883,GB,0.146312,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,17.82,1,
395065,1966,GBR,ANT,0,0,7319.9053288776395,54.643,107009.72,1958.3427,GB,0.148934,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,14.3,1,
395066,1967,GBR,ANT,0,0,7319.9053288776395,54.959,111101.28,2021.5303,GB,0.151662,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,15.730000000000002,1,
395067,1968,GBR,ANT,0,0,7319.9053288776395,55.214,104623.54,1894.8734,GB,0.154368,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,15.950000000000001,1,
395068,1969,GBR,ANT,0,0,7319.9053288776395,55.461,112591.64,2030.1049,GB,0.156874,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,17.380000000000003,1,
395069,1970,GBR,ANT,0,0,7319.9053288776395,55.632,123626.11,2222.2122,GB,0.159062,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,21.78,1,
395070,1971,GBR,ANT,0,0,7319.9053288776395,55.928,139810.17,2499.8242,GB,0.160881,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,21.450000000000003,1,
395071,1972,GBR,ANT,0,0,7319.9053288776395,56.097,160629.38,2863.4219,GB,0.162382,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,18.42,1,
395072,1973,GBR,ANT,0,0,7319.9053288776395,56.223,181217.55,3223.1924,GB,0.163672,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,27.280000000000005,1,
395073,1974,GBR,ANT,0,0,7319.9053288776395,56.236,195729.31,3480.4985,GB,0.164906,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,22.44,1,
395074,1975,GBR,ANT,0,0,7319.9053288776395,56.226,234011.06,4161.972,GB,0.1662,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,29.480000000000004,1,
395075,1976,GBR,ANT,0,0,7319.9053288776395,56.216,224792.44,3998.727,GB,0.167588,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,29.810000000000002,1,
395076,1977,GBR,ANT,0,0,7319.9053288776395,56.19,253835.69,4517.453,GB,0.169045,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,141.79000000000002,1,
395077,1978,GBR,ANT,0,0,7319.9053288776395,56.178,321769.9,5727.685,GB,0.17056,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,227.81,0,
395078,1979,GBR,ANT,0,0,7319.9053288776395,56.242,417941.56,7431.129,GB,0.172105,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,138.16,0,
395079,1980,GBR,ANT,0,0,7319.9053288776395,56.33,536125.94,9517.592,GB,0.173661,986.3333,5679.648,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,85.36,1,
395080,1981,GBR,ANT,0,0,7319.9053288776395,56.352,508430.44,9022.402,GB,0.175197,1124.2224,6416.9043,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,337.92,1,
395081,1982,GBR,ANT,0,0,7319.9053288776395,56.318,484084.56,8595.557,GB,0.176721,1175.3883,6651.0957,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,110.00000000000001,1,
395082,1983,GBR,ANT,0,0,7319.9053288776395,56.377,458949.53,8140.723,GB,0.178289,1198.7776,6723.789,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,139.81,1,
395083,1984,GBR,ANT,0,0,7319.9053288776395,56.506,431516.34,7636.6465,GB,0.179976,1182.3892,6569.7046,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,30.69,1,
395084,1985,GBR,ANT,0,0,7319.9053288776395,56.685,455533.88,8036.233,GB,0.181818,1172.1112,6446.618,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,28.380000000000003,1,
395085,1986,GBR,ANT,0,0,7319.9053288776395,56.852,558951.9,9831.701,GB,0.18385,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,39.050000000000004,1,
395086,1987,GBR,ANT,0,0,7319.9053288776395,57.009,685783.6,12029.393,GB,0.185995,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,47.96000000000001,1,
395087,1988,GBR,ANT,0,0,7319.9053288776395,57.158,833130.5,14575.921,GB,0.188025,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,92.99389000000001,1,
395088,1989,GBR,ANT,0,0,7319.9053288776395,57.358,841243.44,14666.54,GB,0.189642,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,92.99235,1,
395089,1990,GBR,ANT,0,0,7319.9053288776395,57.561,989524.1,17190.877,GB,0.190629,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,46.715900000000005,1,
395090,1991,GBR,ANT,0,0,7319.9053288776395,57.74252,1033509.75,17898.592,GB,0.190962,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,36.8038,1,
395091,1992,GBR,ANT,0,0,7319.9053288776395,57.902348,1071537.4,18505.94,GB,0.190713,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,38.37724,1,
395092,1993,GBR,ANT,0,0,7319.9053288776395,58.040306,962344.06,16580.617,GB,0.189892,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,28.057810000000003,1,
395093,1994,GBR,ANT,0,0,7319.9053288776395,58.156235,1041385.06,17906.68,GB,0.188539,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,30.044850000000004,1,
395094,1995,GBR,ANT,0,0,7319.9053288776395,58.25,1133632.6,19461.504,GB,0.186726,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,32.3924,1,
395095,1996,GBR,ANT,0,0,7319.9053288776395,58.354427,1191202.8,20413.236,GB,0.184387,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,57.2266,1,
395096,1997,GBR,ANT,0,0,7319.9053288776395,58.469578,1327113.6,22697.506,GB,0.181626,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,33.653510000000004,1,
395097,1998,GBR,ANT,0,0,7319.9053288776395,58.59551,1425173.9,24322.238,GB,0.178889,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,46.984410000000004,1,
395098,1999,GBR,ANT,0,0,7319.9053288776395,58.732292,1464873.0,24941.525,GB,0.176765,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,71.95386,1,
395099,2000,GBR,ANT,0,0,7319.9053288776395,59.74298,1442844.6,24150.865,GB,0.17566,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,55.720060000000004,1,
395100,2001,GBR,ANT,0,0,7319.9053288776395,59.50025,1434803.5,24114.242,GB,0.175771,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,55.994730000000004,1,
395101,2002,GBR,ANT,0,0,7319.9053288776395,59.30188,1571426.8,26498.768,GB,0.176951,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,31.26849,1,
395102,2003,GBR,ANT,0,0,7319.9053288776395,59.581882,1805582.1,30304.215,GB,0.178832,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,35.818090000000005,1,
395103,2004,GBR,ANT,0,0,7319.9053288776395,59.8343,2132078.0,35633.04,GB,0.18087,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,49.02084,1,
395104,2005,GBR,ANT,0,0,7319.9053288776395,60.2265,2201591.2,36555.19,GB,0.182656,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,46.2284,1,
395105,2006,GBR,ANT,0,0,7319.9053288776395,60.360798,2345014.8,38849.96,GB,0.18371251,,,AN,0,,,0,0,0,0,0,,,1,0,0,0,0,0,0,0,0,215.4746,1,
395106,1958,GBR,ARE,0,0,5594.326859711838,51.652,65000.0,1258.4218,GB,0.093,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,2.9700000000000006,0,GBR
395107,1959,GBR,ARE,0,0,5594.326859711838,51.956,68287.0,1314.3236,GB,0.098,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,3.8500000000000005,0,GBR
395108,1960,GBR,ARE,0,0,5594.326859711838,52.373,72273.336,1379.9731,GB,0.090234,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,7.26,0,GBR
395109,1961,GBR,ARE,0,0,5594.326859711838,52.807,76636.34,1451.2535,GB,0.0974992,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,11.22,0,GBR
395110,1962,GBR,ARE,0,0,5594.326859711838,53.292,80540.97,1511.3145,GB,0.1029152,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,13.97,0,GBR
395111,1963,GBR,ARE,0,0,5594.326859711838,53.625,85379.13,1592.1516,GB,0.1076192,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,20.57,0,GBR
395112,1964,GBR,ARE,0,0,5594.326859711838,53.991,93316.95,1728.3798,GB,0.1129072,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,17.6,0,GBR
395113,1965,GBR,ARE,0,0,5594.326859711838,54.35,100519.69,1849.4883,GB,0.12,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,13.090000000000002,0,GBR
395114,1966,GBR,ARE,0,0,5594.326859711838,54.643,107009.72,1958.3427,GB,0.1300432,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,19.580000000000002,0,GBR
395115,1967,GBR,ARE,0,0,5594.326859711838,54.959,111101.28,2021.5303,GB,0.1441072,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,36.96000000000001,0,GBR
395116,1968,GBR,ARE,0,0,5594.326859711838,55.214,104623.54,1894.8734,GB,0.1631872,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,49.50000000000001,0,GBR
395117,1969,GBR,ARE,0,0,5594.326859711838,55.461,112591.64,2030.1049,GB,0.1882032,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,75.46,0,GBR
395118,1970,GBR,ARE,0,0,5594.326859711838,55.632,123626.11,2222.2122,GB,0.22,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,71.9,1,GBR
395119,1971,GBR,ARE,0,0,5594.326859711838,55.928,139810.17,2499.8242,GB,0.2524928,,,AE,0,0.0,1971.0,1,1,0,1,1,,,1,0,0,1,0,0,0,0,0,70.29,1,GBR
395120,1972,GBR,ARE,0,0,5594.326859711838,56.097,160629.38,2863.4219,GB,0.2962768,4788.6,16162.589,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,85.47000000000001,1,GBR
395121,1973,GBR,ARE,0,0,5594.326859711838,56.223,181217.55,3223.1924,GB,0.3527328,2852.6384,8087.25,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,140.4,1,GBR
395122,1974,GBR,ARE,0,0,5594.326859711838,56.236,195729.31,3480.4985,GB,0.4224048,7855.321,18596.666,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,275.8,1,GBR
395123,1975,GBR,ARE,0,0,5594.326859711838,56.226,234011.06,4161.972,GB,0.505,9924.5205,19652.516,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,485.65000000000003,1,GBR
395124,1976,GBR,ARE,0,0,5594.326859711838,56.216,224792.44,3998.727,GB,0.6013696,12857.758,21380.791,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,642.4000000000001,1,GBR
395125,1977,GBR,ARE,0,0,5594.326859711838,56.19,253835.69,4517.453,GB,0.7135088,16168.37,22660.365,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,920.5,1,GBR
395126,1978,GBR,ARE,0,0,5594.326859711838,56.178,321769.9,5727.685,GB,0.832672,15598.522,18733.094,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,957.0,1,GBR
395127,1979,GBR,ARE,0,0,5594.326859711838,56.242,417941.56,7431.129,GB,0.9453152,20869.824,22077.107,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,1122.0,1,GBR
395128,1980,GBR,ARE,0,0,5594.326859711838,56.33,536125.94,9517.592,GB,1.043,29625.344,28403.973,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,1283.15,1,GBR
395129,1981,GBR,ARE,0,0,5594.326859711838,56.352,508430.44,9022.402,GB,1.072,32917.188,30706.33,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,1100.2,1,GBR
395130,1982,GBR,ARE,0,0,5594.326859711838,56.318,484084.56,8595.557,GB,1.134,30823.48,27181.201,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,1103.0,1,GBR
395131,1983,GBR,ARE,0,0,5594.326859711838,56.377,458949.53,8140.723,GB,1.199,27852.355,23229.654,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,946.88,1,GBR
395132,1984,GBR,ARE,0,0,5594.326859711838,56.506,431516.34,7636.6465,GB,1.268,27688.096,21836.037,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,795.08,1,GBR
395133,1985,GBR,ARE,0,0,5594.326859711838,56.685,455533.88,8036.233,GB,1.379,27020.97,19594.613,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,877.2500000000001,1,GBR
395134,1986,GBR,ARE,0,0,5594.326859711838,56.852,558951.9,9831.701,GB,1.418,21674.207,15285.055,AE,0,0.0,1971.0,1,1,0,1,0,,,1,0,0,1,0,0,0,0,1,942.2600000000001,1,GBR
